frequency,node_42_accel_y_sa,node_42_accel_y_sd,node_42_accel_y_sv,node_4_accel_y_sa,node_4_accel_y_sd,node_4_accel_y_sv,period
0.1,0.0031831921770179,0.0080631182002398,0.0050662071392092,0.0031854800813629,0.0080689135283691,0.005069848451666,10
0.10174193661806,0.0032710458132159,0.0080043633406558,0.0051168974186426,0.0032730348637135,0.0080092306166877,0.0051200088906115,9.8287887300003
0.10351421666793,0.00336048041863,0.0079440420921458,0.0051667976441339,0.0033621373434059,0.0079479589964343,0.0051693451950678,9.6605087898981
0.10531736871297,0.0034514614543197,0.0078821227707826,0.0052158261974084,0.0034527505685494,0.0078850667285115,0.0052177742984838,9.495109992022
0.10715193052376,0.0035439482643432,0.0078185738171193,0.0052638979006834,0.0035448313309473,0.0078205220175202,0.0052652095373374,9.3325430079699
0.10901844923851,0.0036378936458566,0.0077533638635037,0.0053109239434447,0.0036383297304376,0.0077542932811175,0.0053115605788903,9.1727593538978
0.11091748152624,0.0037332434005126,0.0076864618065853,0.0053568118141976,0.0037331887205054,0.0076863492246445,0.0053567333541355,9.0157113760596
0.11284959375278,0.0038299358671335,0.007617836885097,0.0054014652378966,0.0038293436351957,0.0076166589211685,0.0054006299966979,8.861352236595
0.11481536214969,0.0039279014355747,0.0075474587626917,0.005444784119588,0.0039267216972782,0.0075451918967102,0.005443148788242,8.7096358995608
0.11681537298613,0.0040270620423123,0.0074752976166297,0.0054866644955672,0.0040252415082117,0.0074719182214081,0.0054841841116774,8.5605171172009
0.1188502227437,0.0041273306479541,0.0074013242321017,0.0055269984927263,0.0041248125201978,0.0073968086064899,0.0055236264129244,8.413951416452
0.12092051829432,0.0042286106973298,0.007325510102581,0.0055656742972592,0.00422533449099,0.0073198345073659,0.005561362172374,8.2698950856793
0.12302687708124,0.0043307955628173,0.0072478275362405,0.0056025761337099,0.004326696922195,0.0072409682329248,0.0055972738870907,8.128305161641
0.12516992730317,0.0044337679720019,0.007168249768888,0.0056375842557434,0.0044287784822262,0.0071601830614831,0.005631240065163,7.989139416674
0.12735030810167,0.0045373994205444,0.0070867510830997,0.005670574949509,0.0045314464148474,0.0070774533630488,0.0056631352330875,7.8523563461007
0.1295686697517,0.0046422188120153,0.0070043167033575,0.0057022426084515,0.0046345559350174,0.0069927547284645,0.005692829957844,7.7179151558501
0.13182567385564,0.0047476223908098,0.00692016320401,0.0057318689600701,0.0047379496138387,0.0069060641056054,0.0057201908851277,7.5857757502918
0.13412199354054,0.0048533040269226,0.0068340423429435,0.0057591392779796,0.0048414567542709,0.0068173599421499,0.005745080794751,7.4558987202778
0.13645831365889,0.0049590889505661,0.0067459336563463,0.005783916065819,0.0049448927604338,0.0067266223357066,0.005767358675339,7.328245331389
0.1388353309929,0.0050647882643847,0.0066558183653447,0.0058060581074145,0.0050480585029157,0.0066338331908773,0.0057868798195688,7.2027775123834
0.14125375446228,0.0051701983086019,0.0065636795327302,0.0058254205700813,0.0051507396834111,0.0065389763835904,0.005803495941917,7.0794578438414
0.14371430533564,0.0052751000263619,0.0064695022261337,0.0058418551303183,0.0052527062017243,0.0064420379320691,0.005817055320136,6.9582495470061
0.14621771744567,0.0053792583337011,0.0063732736886189,0.0058552101245354,0.0053537115299143,0.0063430061754596,0.0058274029632312,6.8391164728143
0.14876473740795,0.0054824214972801,0.0062749835153636,0.0058653307255182,0.0054534920969352,0.0062418719586612,0.0058343808066187,6.7220230911157
0.15135612484362,0.0055843205253334,0.0061746238374185,0.0058720591474805,0.0055517666896382,0.0061386288244226,0.005837827937468,6.606934480076
0.15399265260595,0.0056846685761697,0.006072189511459,0.0058752348807803,0.0056482358747751,0.0060332732115344,0.0058375808513208,6.4938163157621
0.15667510701081,0.0057831603903011,0.0059676783158762,0.005874694958756,0.0057425814484947,0.0059258046594745,0.0058334737425398,6.3826348619055
0.15940428807122,0.0058794717521492,0.0058610911526567,0.0058702742583985,0.0058344659196475,0.0058162260188805,0.0058253388303278,6.2733569598404
0.16218100973589,0.0059732589879036,0.0057524322545449,0.0058618058366656,0.0059235320339506,0.0057045436673567,0.0058130067222271,6.1659500186148
0.16500610013202,0.0060641585071215,0.0056417093973242,0.0058491213046484,0.0060113171420018,0.0055925491344761,0.0057981537129989,6.0603820052707
0.16788040181226,0.0061517863957507,0.0055289341164327,0.005832051241242,0.0061003989292134,0.0054827494964512,0.0057833346053377,5.9566214352901
0.17080477200597,0.0062418926332623,0.0054194655707177,0.0058161604364118,0.0061907234979258,0.0053750384420353,0.0057684813240022,5.8546373632058
0.17378008287494,0.0063339470987391,0.0053126915184407,0.0058008884689954,0.0062822137102484,0.0052692993760735,0.0057535089105495,5.7543993733716
0.17680722177343,0.0064306511964529,0.0052106886182905,0.0057886199562205,0.0063750729682724,0.0051656541680991,0.0057385906153421,5.6558775708915
0.17988709151288,0.0065281828247344,0.005110136206335,0.0057758032700438,0.006469125161137,0.0050639070008864,0.0057235520608353,5.559042572704
0.18302061063111,0.0066297103445235,0.0050134273021133,0.0057652034522935,0.0065645237462543,0.0049641327998633,0.0057085171143006,5.4638654988185
0.18620871366629,0.0067279416817069,0.0049149871397061,0.0057504562290554,0.0066611154158699,0.0048661683103044,0.0056933389805971,5.3703179637025
0.18945235143566,0.0068259122021336,0.0048172686347602,0.0057343049059991,0.0067591613945623,0.0047701604150621,0.0056782289601034,5.2783720678158
0.19275249131909,0.006929470535551,0.0047243299346549,0.0057216348260277,0.0068584153448123,0.0046758863828861,0.005662964852353,5.1880003892896
0.1961101175476,0.0070294419915264,0.0046297870827433,0.0057048067216394,0.0069589657884395,0.0045833694844352,0.005647611126659,5.0991759757487
0.19952623149689,0.007132096366117,0.0045379255873377,0.0056890177175995,0.0070609982396925,0.0044926881156952,0.0056323052897026,5.0118723362727
0.20300185198597,0.0072381812410646,0.0044490739148053,0.0056747866347778,0.0071643314209651,0.0044036808392142,0.0056168878397458,4.9260634334958
0.20653801558105,0.0073441989810199,0.0043609850963409,0.0056593234843742,0.0072689982751061,0.0043163309198171,0.0056013750107396,4.841723675841
0.21013577690467,0.0074549393084172,0.004276458675286,0.0056463032046828,0.0073750299035516,0.0042306193661331,0.0055857805484799,4.7588279098882
0.21379620895022,0.0075619065137449,0.0041905542902112,0.005629261033506,0.0074824548674093,0.004146524859695,0.0055701153596006,4.677351412872
0.21752040340195,0.0076805782406325,0.0041118199098093,0.0056197112495822,0.0075912983923783,0.0040640236832629,0.00555438713571,4.5972698853087
0.22130947096056,0.0077958576319718,0.0040318472203554,0.0056063987481941,0.0077015814662995,0.0039830896474936,0.005538599950145,4.5185594437492
0.22516454167446,0.0079072533322192,0.0039506251161037,0.0055891496324271,0.007813319816779,0.003903694015031,0.005522753824523,4.4411966136559
0.22908676527678,0.0080258636502838,0.003873753171676,0.0055758600027911,0.0079265227554005,0.0038258054213279,0.0055068442623603,4.3651583224017
0.23307731152826,0.0081467113915832,0.0037985906823367,0.005562914881944,0.0080411918746712,0.0037493897920043,0.0054908617475256,4.2904218923889
0.23713737056617,0.0082636516269343,0.0037223068174751,0.0055461560371285,0.0081573195837711,0.0036744102570862,0.0054747912059674,4.2169650342858
0.24126815325916,0.0083762255528596,0.0036449244498176,0.0055254600998292,0.0082748874695785,0.0036008270630987,0.0054586114300758,4.1447658403794
0.2454708915685,0.0085029555379165,0.0035744569893006,0.0055130253810605,0.0083940355010397,0.0035286693822323,0.0054424053566314,4.0738027780411
