1.00E-05,0.066357217,,,
3.00E-05,0.191050463,,,
1.00E-04,0.564438115,,,
0.0003,1.346571967,,,
0.001,2.919976748,,,
0.0028,4.975236015,,,
0.0046,6.30398744,,,
0.0064,7.307588503,,,
0.0082,8.113051064,,,
0.01,8.814363899,,,
