0.0, 0.0
1.000000000000000000e+01,0.000000000000000000e+00
1.000125000000000064e+01,2.629999999999999807e-06
1.000249999999999950e+01,2.600000000000000094e-06
1.000375000000000014e+01,5.370000000000000255e-06
1.000500000000000078e+01,7.199999999999999674e-06
1.000624999999999964e+01,1.040000000000000038e-05
1.000750000000000028e+01,1.279999999999999942e-05
1.000874999999999915e+01,1.609999999999999832e-05
1.000999999999999979e+01,1.910000000000000009e-05
1.001125000000000043e+01,2.330000000000000053e-05
1.001249999999999929e+01,2.760000000000000002e-05
1.001374999999999993e+01,3.300000000000000253e-05
1.001500000000000057e+01,3.850000000000000069e-05
1.001624999999999943e+01,4.449999999999999746e-05
1.001750000000000007e+01,5.020000000000000048e-05
1.001875000000000071e+01,5.619999999999999725e-05
1.001999999999999957e+01,6.210000000000000513e-05
1.002125000000000021e+01,6.870000000000000293e-05
1.002250000000000085e+01,7.559999999999999446e-05
1.002374999999999972e+01,8.320000000000000301e-05
1.002500000000000036e+01,9.090000000000000044e-05
1.002624999999999922e+01,9.890000000000000516e-05
1.002749999999999986e+01,1.064119999999999969e-04
1.002875000000000050e+01,1.140230000000000025e-04
1.002999999999999936e+01,1.213600000000000036e-04
1.003125000000000000e+01,1.290250000000000056e-04
1.003250000000000064e+01,1.367600000000000120e-04
1.003374999999999950e+01,1.449560000000000128e-04
1.003500000000000014e+01,1.530419999999999892e-04
1.003625000000000078e+01,1.610720000000000055e-04
1.003749999999999964e+01,1.684629999999999895e-04
1.003875000000000028e+01,1.755009999999999990e-04
1.003999999999999915e+01,1.819869999999999908e-04
1.004124999999999979e+01,1.884549999999999973e-04
1.004250000000000043e+01,1.947910000000000125e-04
1.004374999999999929e+01,2.013399999999999934e-04
1.004499999999999993e+01,2.076509999999999944e-04
1.004625000000000057e+01,2.137169999999999868e-04
1.004749999999999943e+01,2.190279999999999907e-04
1.004875000000000007e+01,2.238119999999999910e-04
1.005000000000000071e+01,2.279639999999999878e-04
1.005124999999999957e+01,2.320029999999999944e-04
1.005250000000000021e+01,2.359290000000000107e-04
1.005375000000000085e+01,2.400860000000000049e-04
1.005499999999999972e+01,2.441069999999999991e-04
1.005625000000000036e+01,2.479070000000000102e-04
1.005749999999999922e+01,2.509459999999999924e-04
1.005874999999999986e+01,2.533209999999999824e-04
1.006000000000000050e+01,2.549310000000000161e-04
1.006124999999999936e+01,2.562590000000000007e-04
1.006250000000000000e+01,2.573639999999999977e-04
1.006375000000000064e+01,2.585460000000000145e-04
1.006499999999999950e+01,2.594229999999999995e-04
1.006625000000000014e+01,2.597690000000000264e-04
1.006750000000000078e+01,2.589189999999999786e-04
1.006874999999999964e+01,2.567599999999999744e-04
1.007000000000000028e+01,2.530899999999999773e-04
1.007124999999999915e+01,2.482949999999999936e-04
1.007249999999999979e+01,2.423910000000000040e-04
1.007375000000000043e+01,2.353830000000000061e-04
1.007499999999999929e+01,2.262160000000000039e-04
1.007624999999999993e+01,2.132989999999999919e-04
1.007750000000000057e+01,1.939800000000000096e-04
1.007874999999999943e+01,1.656530000000000079e-04
