frequency,node_1_accel_x_sd,node_1_accel_x_sv,node_1_accel_x_sa,node_1_accel_y_sd,node_1_accel_y_sv,node_1_accel_y_sa,node_1_accel_z_sd,node_1_accel_z_sv,node_1_accel_z_sa,node_209_accel_x_sd,node_209_accel_x_sv,node_209_accel_x_sa,node_209_accel_y_sd,node_209_accel_y_sv,node_209_accel_y_sa,node_209_accel_z_sd,node_209_accel_z_sv,node_209_accel_z_sa,node_238_accel_x_sd,node_238_accel_x_sv,node_238_accel_x_sa,node_238_accel_y_sd,node_238_accel_y_sv,node_238_accel_y_sa,node_238_accel_z_sd,node_238_accel_z_sv,node_238_accel_z_sa,node_278_accel_x_sd,node_278_accel_x_sv,node_278_accel_x_sa,node_278_accel_y_sd,node_278_accel_y_sv,node_278_accel_y_sa,node_278_accel_z_sd,node_278_accel_z_sv,node_278_accel_z_sa,node_311_accel_x_sd,node_311_accel_x_sv,node_311_accel_x_sa,node_311_accel_y_sd,node_311_accel_y_sv,node_311_accel_y_sa,node_311_accel_z_sd,node_311_accel_z_sv,node_311_accel_z_sa
0.01,0.20283043514026,0.012744213504472,0.0008007426387231,0.33675139239706,0.021158716341897,0.0013294415029738,0.095899780346897,0.006025561572787,0.00037859724116273,0.21164712006728,0.01329818221747,0.00083554952334259,0.3536659135132,0.022221487164634,0.0013962173705201,0.096118410055913,0.0060392984840557,0.0003794603568484,0.20336798284445,0.012777988626565,0.00080286479246593,0.33755384975278,0.021209136230128,0.0013326094783323,0.095931448401825,0.0060275513355807,0.00037872226166002,0.20448383643536,0.01284809978317,0.00080727000684215,0.33945729709193,0.021328733366859,0.0013401239888838,0.09596145748356,0.006029436862003,0.00037884073279221,0.20533243164625,0.012901418598657,0.00081062012719219,0.34367793932307,0.021593924168636,0.0013567864202143,0.095980965990731,0.0060306626177944,0.00037891774930849
0.010232929922808,0.20273901931583,0.013035186754073,0.00083810257288877,0.33667694352191,0.021646779437961,0.0013917883866177,0.095869104898081,0.006163942641675,0.00039631317023614,0.21155531261981,0.013602033876465,0.00087454823651255,0.35359213698778,0.022734348602264,0.0014617140832719,0.096087746561979,0.0061780002953558,0.00039721701273115,0.20327637761892,0.013069736422203,0.00084032395769125,0.33747911180739,0.021698355170372,0.001395104469068,0.095900774768031,0.0061659788686957,0.00039644409027106,0.20439226326952,0.013141482738729,0.0008449369159564,0.33938260970311,0.02182074133284,0.0014029733365869,0.095930785589806,0.006167908426547,0.00039656815196885,0.20524153215125,0.013196086822911,0.00084844770750139,0.34360302832132,0.022092094844633,0.0014204201197198,0.095950295240989,0.0061691628074133,0.00039664880289095
0.010471285480509,0.2026440882743,0.013332569457238,0.000877190200049,0.33659961916611,0.022145910300317,0.0014570466367273,0.095837011267804,0.0063054077727279,0.00041485191007552,0.21145998090433,0.013912593783723,0.00091535176047549,0.35351550424835,0.023258857708308,0.0015302708237523,0.096055665297245,0.006319793684794,0.000415798402882,0.20318125239272,0.013367911114524,0.00087951543492021,0.33740149087338,0.022198667873084,0.0014605177175237,0.095868683018519,0.0063074915533101,0.00041498900832291,0.20429717106529,0.013441330790062,0.00088434593815359,0.33930504088811,0.022323908204558,0.0014687576589523,0.095898695635533,0.0063094661744517,0.00041511892463947,0.20514713105306,0.013497252236718,0.00088802517981342,0.34352523041762,0.022601567279165,0.0014870256919808,0.09591820647046,0.006310749851484,0.00041520338164653
0.010715193052376,0.20254552599761,0.013636489135105,0.00091808414437173,0.33651931880966,0.022656348552251,0.001525351149339,0.095803425032701,0.0064500183755216,0.00043425104092433,0.21136100879647,0.01422999637164,0.0009580423460785,0.35343591532001,0.023795267732915,0.001602029510692,0.096022091861449,0.0064647402402468,0.00043524219857832,0.20308249106458,0.013672640604092,0.00092051806193981,0.33732088625329,0.022710314522036,0.0015289844379886,0.095835098730317,0.006452150824665,0.00043439460923783,0.20419844374987,0.01374777273349,0.00092557637394738,0.33922449000218,0.022838475693266,0.0015376129594552,0.095865113205851,0.0064541715657675,0.00043453065674593,0.20504911259808,0.013805044482393,0.00092943222599748,0.34344444485807,0.023122586479024,0.001556740874644,0.095884625266407,0.0064554852259951,0.00043461909964455
0.010964781961432,0.20244321481865,0.013947075168995,0.00096086651233957,0.33643593975632,0.023178338407322,0.0015968429880395,0.095768267525556,0.0065978364707352,0.00045454979211091,0.21125827854757,0.014554378093704,0.0010027058970225,0.3533532680707,0.024343836840404,0.0016771385626287,0.095986947596804,0.0066129021640675,0.00045558772443958,0.20297997589371,0.0139840546601,0.00096341416869154,0.33723719507068,0.023233539902265,0.0016006460268328,0.095799943238156,0.0066000187298199,0.0004547001361544,0.20409596360872,0.014060939254938,0.00096871103786299,0.33914085422266,0.023364690147595,0.0016096814609504,0.095829959639856,0.0066020866727301,0.00045484260452628,0.20494735938465,0.014119595115032,0.00097275206087564,0.34336056870446,0.023655402163416,0.0016297097061096,0.095849472964269,0.0066034310191072,0.00045493522160901
0.01122018454302,0.20233703564844,0.014264458810331,0.0010056230412764,0.33634937722933,0.023712128736059,0.0016716696603605,0.09573145558858,0.0067489246381419,0.00047578910705241,0.21115167098728,0.014885877436516,0.0010494321262953,0.35326745828657,0.024904828182393,0.0017557531899567,0.095950149367901,0.0067643422229513,0.00047687602375436,0.2028735877139,0.014302284929572,0.0010082897261872,0.33715031236779,0.023768593467074,0.0016756503395635,0.095763133388851,0.0067511578757482,0.00047594654696818,0.20398961149885,0.01438096293956,0.0010138364083809,0.33905402863852,0.023902802620842,0.0016851118844545,0.095793151780631,0.0067532741275344,0.00047609573955835,0.20484175256988,0.014441037612343,0.0010180715830869,0.34327349694101,0.024200268834131,0.0017060828082071,0.095812666415905,0.0067546498801748,0.00047619272806473
0.011481536214969,0.20222686822528,0.014588773192241,0.0010524432540663,0.33625952448053,0.024257973133978,0.0017499854062955,0.095692901315314,0.0069033459581713,0.00049801170999267,0.21104106580451,0.015224634937436,0.0010983147194342,0.35317837980813,0.025478509975658,0.0018380357000686,0.095911609280062,0.0069191236880103,0.00049914992532543,0.20276320620294,0.014627464950557,0.0010552345017944,0.33706013122279,0.024315729406828,0.001754151980067,0.095724581273433,0.0069056313702324,0.0004981765810531,0.20387926712629,0.014707978286012,0.0010610427843446,0.3389639063886,0.024453068942108,0.0017640597403369,0.095754601726979,0.0069077970645922,0.00049833281560341,0.20473217214374,0.014769507389258,0.0010654815324687,0.3431831225921,0.024757445847027,0.0017860176812861,0.095774117719977,0.0069092049605754,0.00049843438210324
0.011748975549395,0.20211259143465,0.014920153346782,0.0011014206206123,0.33616627294839,0.024816129993702,0.0018319514996642,0.095652511788769,0.0070611639471003,0.00052126217446266,0.21092634183411,0.015570793203442,0.001149451504616,0.35308592466037,0.026065155580505,0.0019241558158667,0.095871234429505,0.0070773102708748,0.0005224541122088,0.20264871017314,0.014959730167472,0.0011043422210404,0.33696654289607,0.024875206720459,0.0018363126026325,0.095684193977688,0.0070635027579269,0.00052143482781362,0.20376480933277,0.01504212172207,0.0011104244478841,0.33887037878221,0.025015749786908,0.0018466876321562,0.095714216565686,0.007065719055356,0.00052159843710322,0.2046184972162,0.015105141814191,0.0011150766540218,0.3430893368593,0.025327197485575,0.0018696790123103,0.095733733963392,0.0070671598491464,0.00052170479793973
0.012022644346174,0.20199408364485,0.01525873622456,0.001152652726107,0.33606951243349,0.025386862579379,0.0019177365627649,0.095610188791714,0.0072224424836039,0.00054558699327124,0.21080737742431,0.015924496937071,0.0012029446302933,0.35298998324356,0.026665043584621,0.0020142910085898,0.095828926630332,0.0072389660516292,0.00054683519203744,0.20252997794321,0.015299217953507,0.0011557107365832,0.33686943700136,0.025447289289708,0.0019223012273194,0.095641873294276,0.0072248359471068,0.00054576779672644,0.20364611645869,0.01538353162691,0.0011620798345258,0.33877333549612,0.025591110754207,0.0019331655741884,0.095671898088101,0.0072271040353641,0.00054593912927158,0.20450060637676,0.015448080231657,0.0011669558690894,0.34299202932062,0.025909793039938,0.0019572389967841,0.095691416944808,0.0072285784997669,0.00054605051106548
0.012302687708124,0.2018712231273,0.015604660722412,0.0012062414468456,0.33596913131078,0.025970439105141,0.0020075168950268,0.095565828551763,0.0073872457307399,0.00057103465028587,0.21068405085214,0.016285892968002,0.001258900750638,0.35289044454899,0.027278457890431,0.0021086268454535,0.095784582119153,0.0074041553979429,0.00057234176883176,0.20240688773348,0.015646067636735,0.0012094422044354,0.33676870174204,0.026032245959582,0.002012294569521,0.095597515448097,0.0073896951302085,0.00057122398904891,0.20352306675585,0.015732348359067,0.0012161117107574,0.33867266478924,0.026179422446252,0.0020236713230039,0.095627542527555,0.0073920162257077,0.00057140340990548,0.20437837809926,0.015798463990207,0.0012212224540144,0.34289108812793,0.026505506887431,0.0020488776748189,0.095647062887273,0.0073935251509813,0.00057152004994255
0.012589254117942,0.20174388845274,0.015958067711792,0.0012622931333744,0.33586501673226,0.02656713281449,0.002101476816043,0.095519321401972,0.0075556380438962,0.00059765569324065,0.21055624070942,0.016655130284992,0.0013174312187349,0.35278719634538,0.027905687802045,0.0022073573524557,0.09573809125258,0.0075729428758595,0.00059902451626835,0.20227931807956,0.016000420530037,0.0012656432677775,0.3366642240906,0.026630350616218,0.002106477383685,0.095551010773467,0.0075581446929944,0.00059785397075154,0.2033955387802,0.016088714285346,0.0012726273590259,0.33856825369042,0.026780960548009,0.0021183907234547,0.095581040221576,0.007560520041115,0.000598041862273,0.204251691139,0.016156436472214,0.0012779842263487,0.34278640021354,0.027114618575276,0.0021447832820226,0.095600562138436,0.0075620642369442,0.00059816400912855
0.012882495516931,0.20161195907148,0.016319100084676,0.0013209188026354,0.3357570549484,0.027177222070921,0.0021998090244319,0.09547055151857,0.0077276838762248,0.00062550280836337,0.21042382649604,0.017032360087191,0.0013786522893841,0.352680125507,0.028547028125372,0.0023106853940785,0.095689338224723,0.0077453931538459,0.00062693625246686,0.20214714839842,0.016362419976169,0.001324425249615,0.33655589012641,0.027241882278982,0.0022050428231197,0.095502243456387,0.0077302491204072,0.00062571044721946,0.20326341198012,0.016452773828165,0.0013317387718909,0.33845998834701,0.027396005921132,0.002217518070884,0.095532275354916,0.0077326799958379,0.00062590720985015,0.20412042510789,0.016522143140732,0.0013373537401685,0.34267785162582,0.027737412915574,0.0022451526166598,0.095551798885217,0.0077342602912056,0.00062603512388058
0.013182567385564,0.20147531580588,0.016687902797131,0.0013822343380011,0.33564513157574,0.027800990447203,0.0023027149722595,0.09541939657353,0.0079034476685682,0.00065463089573891,0.21028668911682,0.017417735832678,0.001442685330256,0.35256911828909,0.029202779267251,0.0024188230695591,0.095638200730688,0.0079215708936971,0.00065613201570545,0.20201025949058,0.016732211392339,0.0013859043534913,0.33644358529622,0.027867125189427,0.0023081928152664,0.095451091167568,0.0079060728849744,0.00065484833853597,0.20312656717938,0.016824673509238,0.0013935628540528,0.33834775426041,0.028024844691971,0.0023212564886853,0.095481125603291,0.0079085605929197,0.00065505439171034,0.20398446096388,0.016895731584162,0.0013994484894348,0.34256532778181,0.028374180076722,0.0023501914225803,0.095500650802368,0.0079101778363174,0.00065518834559205
0.013489628825917,0.20133384151887,0.017064622932196,0.0014463606993301,0.33552913197453,0.028438726826637,0.0024104052567974,0.0953657274363,0.0080829937335823,0.00068509714604518,0.21014471155297,0.017811413306345,0.0015096570435914,0.35245406068778,0.029873247344733,0.0025319921273659,0.095584549659902,0.0081015406341272,0.00068666914140359,0.2018685342153,0.017109942333944,0.0014502018742488,0.33632719478734,0.028506368912409,0.0024161384543529,0.095397424778008,0.0080856803320206,0.00068532485634452,0.20298488726167,0.017204562014629,0.001458221634666,0.3382314366888,0.028667768356114,0.0024298183237059,0.09542746183806,0.0080882262085604,0.00068554063935872,0.2038436816857,0.017277351581011,0.0014643911215955,0.34244871385056,0.02902521568848,0.0024601147900075,0.095446988769023,0.008089881269187,0.00068568091873406
0.013803842646029,0.20118742178703,0.017449409770016,0.0015134241426099,0.33540894162338,0.029090725508224,0.0025231000297693,0.095309407823909,0.0082663861253587,0.00071696111783395,0.20999777953031,0.018213550694521,0.0015796996979865,0.35233483882765,0.030558744300945,0.0026504243984437,0.095528248750229,0.0082853666608408,0.00071860733974157,0.20172185815569,0.01749576256439,0.0015174444183102,0.33620660391878,0.029159908442857,0.0025291004117255,0.095341108015659,0.0082691355499038,0.0007171995812284,0.20283825783471,0.017592590265115,0.0015258424891838,0.33811092101608,0.029325073884452,0.0025434255591161,0.09537114779413,0.0082717409633003,0.00071742555423195,0.20369797292647,0.017667155169762,0.0015323096607598,0.34232789513796,0.029690820951484,0.0025751475742806,0.095390676512906,0.0082734347303021,0.00071757245821932
0.014125375446228,0.20103594572942,0.017842414879308,0.0015835564509136,0.33528444660386,0.029757286325983,0.0026410294257781,0.095250294010308,0.0084536885030269,0.00075028481590277,0.20984578236369,0.018624308682812,0.0016529513722202,0.35221133943795,0.031259588033608,0.0027743622496375,0.095469154298897,0.0084731128704226,0.0007520087743749,0.20157012045145,0.017889824147207,0.0015877641353847,0.33608169862098,0.029828044325012,0.0026473093652692,0.09528199714663,0.0084565022312344,0.0007505345409251,0.20268656806339,0.017988911508977,0.0015965583727117,0.33798609322952,0.029997063843269,0.0026623102466115,0.09531203973977,0.0084591685823136,0.00075077118587929,0.20354722385294,0.018065296742522,0.0016033377425533,0.34220275756482,0.030371302759619,0.0026955248341087,0.095331570312994,0.0084609019668038,0.00075092502784575
0.014454397707459,0.20087930681936,0.018243792217348,0.0016568951762118,0.33515553407675,0.030438714773588,0.0027644340100786,0.095188234456691,0.0086449639759344,0.00078513276952529,0.20968861376481,0.019043850561019,0.0017295562104158,0.35208345032471,0.031976102529401,0.0029040590576689,0.095407114790674,0.0086648426154862,0.00078693814099579,0.20141321461708,0.018292281546981,0.0016612989610943,0.335952365898,0.030511082776093,0.002771006448135,0.095219940642773,0.0086478435212697,0.00078539428888041,0.20252971148063,0.018393681422919,0.0016705080642954,0.33785684041017,0.030684046521504,0.0027867149582965,0.095249986150177,0.0086505722443165,0.00078564211060517,0.20339132794537,0.018471933145322,0.0016776148598473,0.34207318814498,0.031066973828492,0.0028214922896885,0.095269518642153,0.0086523461787786,0.00078580321874641
0.014791083881682,0.20071740386644,0.018653698256471,0.0017335838942747,0.33502209284904,0.031135322143844,0.0028935652474649,0.095123069509171,0.0088402749421478,0.00082157211132923,0.20952617283221,0.019472342355753,0.0018096646910232,0.35195106095109,0.032708618014984,0.0030397797056189,0.095341970594354,0.0088606185432127,0.00082346274656267,0.20125103951677,0.018703291755632,0.0017381928726244,0.33581849441851,0.031209335828167,0.0029004437189259,0.095154778854352,0.0088432218543015,0.00082184598299678,0.20236758697494,0.018807058240115,0.0017478364244709,0.33772305128951,0.031386336070794,0.0029168932596916,0.095184827379828,0.0088460144179582,0.00082210551026652,0.20323018397221,0.018887223805203,0.0017552866217777,0.34193907556109,0.031778152839491,0.0029533068024851,0.09520436185637,0.0088478298570979,0.0008222742283411
0.015135612484362,0.20055014208754,0.019072292132795,0.0018137724731199,0.33488401403454,0.031847425685103,0.0030286859935439,0.095054631087412,0.0090396829132279,0.00085967265599673,0.20935836512218,0.019909952984783,0.0018934339099608,0.35181406307369,0.033457471121801,0.0031818011027935,0.09527355365507,0.0090605024206158,0.00086165258841079,0.20108350044829,0.019123014442746,0.0018185961581244,0.33567997516453,0.031923121483867,0.0030358846540495,0.095086343703126,0.0090426987788109,0.00085995946441698,0.20220009986303,0.019229202900214,0.001828694666462,0.33758461692426,0.032104252664687,0.0030531102055201,0.095116395349136,0.0090455566863936,0.00086023125105217,0.20306369707076,0.019311330881074,0.0018365050266389,0.34180031082014,0.032505164599666,0.0030912368778019,0.095135931884989,0.0090474146083834,0.00086040793918902
0.015488166189125,0.20037743424666,0.019499735817682,0.0018976173559112,0.33474119172622,0.032575348768677,0.0031700710089747,0.09498274236103,0.0092432483240561,0.00089950697838789,0.2091851038022,0.020356854435596,0.00198102787904,0.35167235142807,0.034223005065477,0.0033304127292224,0.095201687162757,0.0092645549437779,0.00090158043270327,0.20091051027346,0.019551612126671,0.001902665700423,0.33553670210349,0.032652763884083,0.0031776046631728,0.095014458359903,0.0092463347674051,0.0008998073357118,0.2020271630261,0.019660279221639,0.0019132406419174,0.3374414313496,0.032838122665839,0.0031956428583883,0.095044513239307,0.0092492595588648,0.00090009196187742,0.20289177986429,0.019744419434291,0.0019214287491487,0.34165678793424,0.033248340213972,0.0032355631909669,0.095064051901843,0.0092511609643755,0.00090027699720976
