frequency,node_0_accel_x_sd,node_0_accel_x_sv,node_0_accel_x_sa,node_0_accel_y_sd,node_0_accel_y_sv,node_0_accel_y_sa,node_0_accel_z_sd,node_0_accel_z_sv,node_0_accel_z_sa,node_11_accel_x_sd,node_11_accel_x_sv,node_11_accel_x_sa,node_11_accel_y_sd,node_11_accel_y_sv,node_11_accel_y_sa,node_11_accel_z_sd,node_11_accel_z_sv,node_11_accel_z_sa,node_14_accel_x_sd,node_14_accel_x_sv,node_14_accel_x_sa,node_14_accel_y_sd,node_14_accel_y_sv,node_14_accel_y_sa,node_14_accel_z_sd,node_14_accel_z_sv,node_14_accel_z_sa,node_17_accel_x_sd,node_17_accel_x_sv,node_17_accel_x_sa,node_17_accel_y_sd,node_17_accel_y_sv,node_17_accel_y_sa,node_17_accel_z_sd,node_17_accel_z_sv,node_17_accel_z_sa,node_18_accel_x_sd,node_18_accel_x_sv,node_18_accel_x_sa,node_18_accel_y_sd,node_18_accel_y_sv,node_18_accel_y_sa,node_18_accel_z_sd,node_18_accel_z_sv,node_18_accel_z_sa
0.01,0.20279379663199,0.01274191143885,0.00080059799565822,0.33667903371545,0.021154169911344,0.0013291558422858,0.095897770249671,0.0060254352746395,0.00037858930561521,0.21185360480691,0.013311156037723,0.00083636469260038,0.35405108508642,0.022245688210998,0.0013977379672771,0.096118507096518,0.0060393045812974,0.00037946073994944,0.20336792322189,0.012777984880368,0.00080286455708542,0.33755406350835,0.021209149660788,0.0013326103222057,0.095931448401482,0.0060275513355592,0.00037872226165867,0.20448352650646,0.01284808030976,0.0008072687832916,0.33945812867933,0.021328785617041,0.00134012727186,0.095961457484657,0.0060294368620719,0.00037884073279654,0.20533207271299,0.012901396046212,0.00081061871018015,0.34367872551552,0.02159397356657,0.0013567895239784,0.095980965989879,0.0060306626177409,0.00037891774930513
0.010232929922808,0.20270237968163,0.013032830994061,0.00083795110835173,0.33660458318028,0.021642127000705,0.0013914892562939,0.095867094689096,0.0061638133944802,0.00039630486023579,0.21176180233092,0.013615310215457,0.00087540184406549,0.35397731648103,0.022759113872636,0.0014633063762869,0.096087843609169,0.006178006535044,0.00039721741391441,0.2032763179951,0.013069732588666,0.00084032371121244,0.33747932556483,0.021698368913992,0.0013951053527196,0.095900774771302,0.0061659788689061,0.00039644409028459,0.20439195333787,0.013141462811548,0.00084493563473034,0.33938344128879,0.021820794799976,0.0014029767742778,0.095930785588224,0.0061679084264453,0.00039656815196231,0.20524117318448,0.013196063742998,0.00084844622356909,0.34360381446082,0.022092145389788,0.0014204233695409,0.095950295238724,0.0061691628072677,0.00039664880288158
0.010471285480509,0.20260744748042,0.013330158748228,0.00087703159218836,0.33652725711465,0.022141149381381,0.0014567334014243,0.095835000943156,0.0063052755073693,0.00041484320793624,0.21166647573593,0.013926179705268,0.00091624561947815,0.3539006919045,0.023284200372994,0.00153193819456,0.096055762349679,0.0063198000701681,0.00041579882299513,0.20318119276939,0.013367907191724,0.00087951517682731,0.33740170463126,0.022198681936864,0.0014605186428225,0.095868683019697,0.0063074915533876,0.000414989008328,0.20429686113392,0.013441310398736,0.00088434459654639,0.33930587247552,0.022323962917217,0.0014687612586641,0.09589869563606,0.0063094661744864,0.00041511892464175,0.20514677205144,0.013497228616913,0.00088802362579474,0.34352601650556,0.022601618998276,0.0014870290947381,0.095918206469579,0.0063107498514259,0.00041520338164271
0.010715193052376,0.20250888400984,0.013634022193089,0.00091791805614131,0.33644695499577,0.022651476618611,0.0015250231437223,0.095801414588216,0.0064498830212389,0.00043424192812267,0.21156750890463,0.014243899105198,0.00095897835527533,0.35382111139155,0.023821201270665,0.0016037755004097,0.096022188917453,0.0064647467745957,0.00043524263850696,0.2030824314405,0.013672636589869,0.00092051779168,0.33732110001054,0.022710328913361,0.0015289854068925,0.095835098730394,0.0064521508246702,0.00043439460923818,0.20419813381667,0.013747751867067,0.00092557496910393,0.33922532158862,0.022838531680282,0.0015376167288118,0.095865113208043,0.0064541715659151,0.00043453065675587,0.20504875355881,0.013805020309876,0.00092943059856946,0.34344523089007,0.023122639399062,0.0015567444375147,0.095884625266083,0.0064554852259733,0.00043461909964308
0.010964781961432,0.20240657160272,0.013944550679906,0.00096069259078275,0.3363635741262,0.023173352866642,0.0015964995153739,0.095766256961332,0.006597697955397,0.00045454024926782,0.21146478408873,0.014568605037827,0.0010036860447607,0.35373847281312,0.024370375045218,0.0016789668794617,0.095987044659193,0.0066129088510609,0.00045558818513172,0.20297991627033,0.013984050552421,0.00096341388569809,0.33723740882778,0.023233554628796,0.001600647041399,0.095799943240538,0.006600018729984,0.00045470013616571,0.20409565367112,0.01406091790217,0.00096870956679039,0.33914168580697,0.023364747438568,0.0016096854079413,0.095829959639333,0.0066020866726941,0.00045484260452381,0.204947000306,0.014119570376752,0.0009727503565624,0.34336135467862,0.023655456312135,0.0016297134366187,0.095849472965611,0.0066034310191995,0.00045493522161537
0.01122018454302,0.2023003911654,0.014261875429008,0.0010054409167515,0.33627700972217,0.023707026934889,0.0016713099909979,0.095729444897091,0.006748782887395,0.00047577911383647,0.2113581821256,0.014900436163331,0.0010504584947913,0.35365267196846,0.024931985171626,0.0017576677171369,0.095950246435123,0.0067643490660455,0.00047687650618228,0.20287352809099,0.014302280726247,0.0010082894298591,0.33715052612655,0.023768608536747,0.001675651401953,0.095763133387944,0.0067511578756842,0.00047594654696367,0.20398930156054,0.014380941089373,0.0010138348679754,0.33905486022563,0.023902861246492,0.0016851160174752,0.095793151780709,0.0067532741275399,0.00047609573955874,0.20484139345289,0.014441012295132,0.0010180697982613,0.34327428285617,0.024200324239976,0.0017060867142365,0.095812666417956,0.0067546498803194,0.00047619272807493
0.011481536214969,0.20219022244178,0.01458612954242,0.001052252539509,0.33618715504184,0.024252752357251,0.0017496087761858,0.09569089049407,0.0069032008962647,0.00049800124513569,0.21124758270566,0.015239533196296,0.0010993894891786,0.35356360270429,0.025506300197155,0.0018400405040886,0.095911706352872,0.0069191306909037,0.00049915043051856,0.20276314657913,0.014627460649258,0.0010552341914959,0.33706034498258,0.024315744827594,0.0017541530925307,0.095724581274647,0.00690563137032,0.00049817658105942,0.20387895718631,0.014707955926748,0.0010610411713332,0.33896473797377,0.024453128933184,0.0017640640681308,0.095754601728194,0.0069077970646799,0.00049833281560973,0.20473181298643,0.014769481479425,0.001065479663317,0.34318390844374,0.024757502538857,0.0017860217710703,0.095774117719964,0.0069092049605744,0.00049843438210317
0.011748975549395,0.20207594431223,0.014917448019606,0.0011012209106584,0.33609390151776,0.024810787462417,0.0018315571086692,0.095650500830487,0.0070610154961516,0.00052125121566537,0.21113286467058,0.015586038925482,0.0011505769590427,0.35347115705643,0.026093593820709,0.0019262551551595,0.095871331509918,0.0070773174374478,0.00052245464125238,0.20264865054897,0.014959725765957,0.0011043418961161,0.33696675665427,0.024875222500302,0.0018363137675163,0.095684193978768,0.0070635027580066,0.0005214348278195,0.20376449939086,0.015042098841848,0.0011104227588433,0.3388712103675,0.025015811175365,0.0018466921639134,0.095714216565185,0.007065719055319,0.00052159843710049,0.20461813801734,0.015105115297772,0.0011150746965532,0.34309012265129,0.025327255493524,0.0018696832945151,0.095733733963151,0.0070671598491287,0.00052170479793842
0.012022644346174,0.20195743514154,0.015255967777906,0.001152443596233,0.33599713894941,0.025381395449435,0.0019173235729772,0.095608177693948,0.0072222905642517,0.0005455755172058,0.21101390637087,0.015940098239156,0.0012041231606195,0.35337522543338,0.02669414497636,0.002016489342582,0.0958290237164,0.0072389733855603,0.00054683574604635,0.20252991831608,0.015299213449244,0.0011557103963288,0.3368696507607,0.025447305437198,0.001922302447109,0.095641873294296,0.0072248359471083,0.00054576779672656,0.20364580651392,0.015383508213524,0.0011620780658667,0.3387741670795,0.02559117357244,0.0019331703195098,0.095671898090088,0.0072271040355143,0.00054593912928292,0.20450024713518,0.015448053094365,0.0011669538191245,0.34299281504558,0.025909852394003,0.0019572434804205,0.095691416942438,0.0072285784995879,0.00054605051105195
0.012302687708124,0.20183457320526,0.015601827680682,0.001206022452507,0.3358967557092,0.025964844465699,0.0020070844289773,0.095563817306792,0.0073870902613525,0.00057102263249053,0.21089058608702,0.016301858157184,0.0012601348609619,0.35327569683222,0.027308237920884,0.0021109288440461,0.095784679212841,0.0074041629032923,0.00057234234899583,0.20240682811023,0.015646063027853,0.0012094418481685,0.33676891550252,0.026032262483283,0.0020122958468044,0.095597515446349,0.0073896951300733,0.00057122398903846,0.203522756809,0.015732324400153,0.0012161098587315,0.33867349637203,0.026179486727664,0.0020236762919619,0.09562754252585,0.0073920162255759,0.00057140340989529,0.20437801881418,0.015798436217443,0.0012212203071777,0.34289187378606,0.026505567618863,0.0020488823693631,0.095647062884786,0.007393525150789,0.00057152004992769
