0,-0.003178823
0.002,-0.001460307
0.004,3.25E-04
0.006,0.00221347
0.008,0.004191676
0.01,0.006192337
0.012,0.008108544
0.014,0.009819624
0.016,0.011219903
0.018,0.012240673
0.02,0.012858458
0.022,0.013088384
0.024,0.012966289
0.026,0.01252739
0.028,0.011789638
0.03,0.01074765
0.032,0.009378478
0.034,0.007656136
0.036,0.005568784
0.038,0.003132205
0.04,3.95E-04
0.042,-0.002562068
0.044,-0.005638759
0.046,-0.008720756
0.048,-0.01168887
0.05,-0.014421603
0.052,-0.016795799
0.054,-0.018688266
0.056,-0.019981832
0.058,-0.020577073
0.06,-0.020407449
0.062,-0.01945273
0.064,-0.01774476
0.066,-0.015361724
0.068,-0.012411023
0.07,-0.009006247
0.072,-0.005246967
0.074,-0.001210191
0.076,0.003041404
0.078,0.007436088
0.08,0.01186341
0.082,0.016151478
0.084,0.020064462
0.086,0.023327405
0.088,0.025676096
0.09,0.026919091
0.092,0.026992313
0.094,0.02598615
0.096,0.024132139
0.098,0.021749094
0.1,0.019162903
0.102,0.016624703
0.104,0.014254499
0.106,0.012030601
0.108,0.009829816
0.11,0.00750568
0.112,0.004977417
0.114,0.002296629
0.116,-3.35E-04
0.118,-0.002608145
0.12,-0.004195884
0.122,-0.004864651
0.124,-0.004564721
0.126,-0.00346705
0.128,-0.001928813
0.13,-3.94E-04
0.132,7.38E-04
0.134,0.001238905
0.136,0.001118575
0.138,6.17E-04
0.14,1.17E-04
0.142,3.60E-06
0.144,5.22E-04
0.146,0.001681817
0.148,0.003244265
0.15,0.00479707
0.152,0.005897458
0.154,0.006231695
0.156,0.005735956
0.158,0.004633793
0.16,0.003373747
0.162,0.002485305
0.164,0.002400693
0.166,0.003303586
0.168,0.005057918
0.17,0.007243253
0.172,0.009286538
0.174,0.010646185
0.176,0.010985316
0.178,0.010274347
0.18,0.008786856
0.182,0.006990478
0.184,0.00537124
0.186,0.00425445
0.188,0.003686284
0.19,0.003419737
0.192,0.003011238
0.194,0.001994295
0.196,6.86E-05
0.198,-0.002764213
0.2,-0.006168204
0.202,-0.009559237
0.204,-0.012281021
0.206,-0.013811636
0.208,-0.013928287
0.21,-0.012772914
0.212,-0.010795493
0.214,-0.008595208
0.216,-0.006716004
0.218,-0.005468967
0.22,-0.004844384
0.222,-0.004543688
0.224,-0.00411816
0.226,-0.003162342
0.228,-0.001490041
0.23,7.73E-04
0.232,0.003214717
0.234,0.005274896
0.236,0.006442855
0.238,0.006445857
0.24,0.005356289
0.242,0.003577099
0.244,0.001708215
0.246,3.41E-04
0.248,-1.49E-04
0.25,2.74E-04
0.252,0.001293988
0.254,0.002367545
0.256,0.002926568
0.258,0.002592116
0.26,0.001319141
0.262,-5.82E-04
0.264,-0.002555485
0.266,-0.004005541
0.268,-0.00451778
0.27,-0.004019118
0.272,-0.002812537
0.274,-0.001472069
0.276,-6.33E-04
0.278,-7.55E-04
0.28,-0.001938122
0.282,-0.003874381
0.284,-0.005941593
0.286,-0.007420922
0.288,-0.007756453
0.29,-0.006764809
0.292,-0.004716697
0.294,-0.002256918
0.296,-1.87E-04
0.298,8.14E-04
0.3,4.35E-04
0.302,-0.001149487
0.304,-0.00332974
0.306,-0.005266008
0.308,-0.006180241
0.31,-0.005629655
0.312,-0.003665497
0.314,-8.18E-04
0.316,0.002087313
0.318,0.004224363
0.32,0.00505888
0.322,0.004542442
0.324,0.003131391
0.326,0.001622456
0.328,8.61E-04
0.33,0.00142348
0.332,0.003389934
0.334,0.006287141
0.336,0.009230278
0.338,0.011215901
0.34,0.011467095
0.342,0.009710899
0.344,0.006289662
0.346,0.002065025
0.348,-0.001855277
0.35,-0.004475332
0.352,-0.005231398
0.354,-0.004164571
0.356,-0.001886718
0.358,6.48E-04
0.36,0.002482882
