time,dispx,nor_forc,nor_forc_z,strain_zx_interface,stres_xx_interface,stres_yy_interface,stres_zz_interface,stress_zx_interface,tang_forc_x
0.99,0,198.7521554747,-198.75215538722,-1.1816384556814e-10,-1.5535312407875,-0.73056768669947,-5.4835565873217,-0.00037812430581805,0.015298233602382
0.995,0,198.75215547633,-198.75215538886,-1.1816384556814e-10,-1.5535312407875,-0.73056768669947,-5.4835565873217,-0.00037812430581805,0.015298233749231
1,2.3500000000002e-07,198.74838533264,-198.74838524517,-1.9835905588653e-10,-1.5535810535273,-0.73075260375851,-5.4835709212472,-0.00063474897883692,0.20503447552352
1.005,2.8099999999997e-06,198.7484228417,-198.74842275423,-1.1072079906552e-09,-1.5535671518086,-0.73070562495126,-5.4835622931865,-0.0035430655700968,2.3064547560131
1.01,1.2334999999999e-05,198.74840670037,-198.7484066129,-4.4674929974277e-09,-1.5535654810799,-0.73069943994433,-5.4835617949408,-0.014295977591769,10.04766349412
1.015,3.0284999999998e-05,198.74842522511,-198.74842513759,-1.0796407765723e-08,-1.5535657202542,-0.73069922975282,-5.4835629600133,-0.034548504850313,24.633749665519
1.02,5.6659999999998e-05,198.74835750966,-198.74835742202,-2.0082505071559e-08,-1.5537232917188,-0.73133196230099,-5.4835605079003,-0.064264016228989,46.027058080229
1.025,9.1522499999998e-05,198.74835823818,-198.74835815025,-3.2378571148141e-08,-1.554043884009,-0.73261390384395,-5.4835609231553,-0.10361142767405,74.350444848553
1.03,0.00013424875,198.7452173252,-198.74521723603,-4.7324493440555e-08,-1.5445239910767,-0.69460840115737,-5.4834868178247,-0.15143837900978,106.72970712194
1.035,0.000184025,198.74312258313,-198.74312248954,-5.8480076677961e-08,-1.4851727129553,-0.45724187430498,-5.4834481573567,-0.18713624536947,132.07625717545
1.04,0.00023991375,198.7634934496,-198.76349335352,-6.0712463620728e-08,-1.3852090621024,-0.056852658099026,-5.4839827597216,-0.19427988358633,138.24672466664
1.045,0.000300885,198.72611129917,-198.72611120228,-6.1254429822267e-08,-1.3151514758251,0.22241671367556,-5.4830217879839,-0.19601417543125,138.7677038764
1.05,0.00036579625,198.77302961937,-198.77302952181,-6.168998130522e-08,-1.2685590891517,0.40999809000987,-5.4842336145994,-0.1974079401767,139.01140469767
1.055,0.0004334125,198.71714875862,-198.71714866083,-6.1824086915093e-08,-1.2386927012763,0.52802356320267,-5.4827935345926,-0.1978370781283,139.0571003631
1.06,0.00050242375,198.77874683229,-198.77874673416,-6.206605965899e-08,-1.2208869062584,0.60083562915518,-5.4843824167989,-0.19861139090877,139.12729866516
1.065,0.00057145875,198.71253794608,-198.71253784798,-6.2004656575387e-08,-1.2097382050851,0.64372361149565,-5.4826755942827,-0.19841490104124,139.09512264965
1.07,0.0006391075,198.77959336616,-198.77959326782,-6.2212540621231e-08,-1.2035461980851,0.6702200288946,-5.4844039808338,-0.19908012998794,139.14262229647
1.075,0.00070394125,198.71731693868,-198.71731684046,-6.2073156380828e-08,-1.1996022537797,0.68439125244734,-5.4827994281897,-0.19863410041865,139.10353549584
1.08,0.00076452875,198.71677807704,-198.71677797881,-6.2073156380828e-08,-1.1996022537797,0.68439125244735,-5.4827994281897,-0.19863410041865,139.10421951834
1.085,0.00081946,198.71628862686,-198.71628852863,-6.2073156380828e-08,-1.1996022537797,0.68439125244735,-5.4827994281897,-0.19863410041865,139.10436668502
1.09,0.000867365,198.76434001293,-198.76433991452,-6.2271351452832e-08,-1.1960231034861,0.69991825915364,-5.4840098310931,-0.19926832464906,139.13479014011
1.095,0.0009069325,198.76398743038,-198.76398733197,-6.2271351452834e-08,-1.1960231034861,0.69991825915364,-5.4840098310931,-0.19926832464907,139.13487887614
1.1,0.00093693375,198.76371921293,-198.76371911452,-6.2271351452833e-08,-1.1960231034861,0.69991825915364,-5.4840098310931,-0.19926832464906,139.1349028141
1.105,0.0009562375,198.76354663266,-198.76354653425,-6.2271351452833e-08,-1.1960231034861,0.69991825915364,-5.4840098310931,-0.19926832464907,139.13491037663
1.11,0.00096382625,198.76347878696,-198.76347868855,-6.2271351452832e-08,-1.1960231034861,0.69991825915364,-5.4840098310931,-0.19926832464906,139.13491245713
1.115,0.0009588175,198.75481645131,-198.75481635305,-6.0425525967596e-08,-1.1955338111663,0.70163644333311,-5.4837708503553,-0.19336168309631,135.14648148015
1.12,0.0009404775,198.73851208888,-198.73851199092,-5.4045670685466e-08,-1.1949679099191,0.70347149683061,-5.4833423097455,-0.17294614619349,120.19406131254
1.125,0.00090823125,198.75777975738,-198.75777965994,-4.2584031665114e-08,-1.1954978991438,0.70185244186658,-5.4838432293744,-0.13626890132836,94.04098474176
1.13,0.00086167625,198.73209028656,-198.73209018959,-2.6303651662247e-08,-1.1948388136246,0.70381368726567,-5.4831681468858,-0.084171685319191,56.218650541526
1.1325,0.0008327759375,198.75958132124,-198.75958122447,-1.6008196566134e-08,-1.1954701141532,0.70200459842345,-5.4838842656399,-0.05122622901163,32.762576873476
1.135,0.0008000446875,198.7305379702,-198.7305378735,-4.5897431196676e-09,-1.1949105718483,0.70348270256054,-5.4831241991498,-0.014687177982936,6.1083648103828
1.1375,0.0007636734375,198.76588934787,-198.76588925114,8.3638212483669e-09,-1.1957866541949,0.70090138008547,-5.4840472020156,0.026764227994774,-23.195018744511
1.1425,0.0006793909375,198.72640492769,-198.72640483026,3.7927990951094e-08,-1.1948948819571,0.70344379430546,-5.4830224875817,0.1213695710435,-91.894809470586
1.1475,0.0005801996875,198.76981084651,-198.76981074813,6.04082063159e-08,-1.1963947843228,0.69857986549083,-5.4841581459151,0.19330626021088,-138.9380099672
1.1525,0.00046730093749999,198.72152209578,-198.72152199741,6.1032330547844e-08,-1.1957668876291,0.69983522255101,-5.4829019319751,0.1953034577531,-139.06574497381
1.1575,0.00034137843749998,198.77444020366,-198.7744401053,6.171397649971e-08,-1.1955685114231,0.70200467574548,-5.4842778823292,0.19748472479907,-139.13407939179
1.1625,0.00020331093749998,198.71647654716,-198.71647644879,6.1796427642815e-08,-1.1942380583468,0.70581952959279,-5.4827709220196,0.19774856845701,-139.10240918035
1.1675,5.419718749997e-05,198.77791316733,-198.77791306896,6.1895468042609e-08,-1.194394150221,0.70679203748106,-5.4843677978982,0.19806549773635,-139.14374933195
1.1725,-0.00010471531250004,198.71578225524,-198.71578215685,6.2027992670438e-08,-1.1935408017041,0.7085908695111,-5.4827532341421,0.1984895765454,-139.10321851509
1.1775,-0.00027207156250004,198.77644472562,-198.77644462725,6.1845061324294e-08,-1.1940349501653,0.70819107825689,-5.4843300382054,0.19790419623774,-139.14298269715
1.1825,-0.00044629531250005,198.71968739919,-198.71968730078,6.2144782760711e-08,-1.1933910637473,0.70929064350192,-5.4828540558745,0.19886330483428,-139.1057894978
1.1875,-0.00062563406250006,198.77040851289,-198.77040841453,6.1784592431749e-08,-1.1938817830254,0.70864837609742,-5.4841746675974,0.1977106957816,-139.13906969731
1.1925,-0.00080824156250006,198.72724259659,-198.72724249816,6.2211651406808e-08,-1.1934284249128,0.70933603439042,-5.4830488912213,0.19907728450179,-139.11070035199
1.1975,-0.00099216656250007,198.76228459023,-198.76228449187,6.1756831474598e-08,-1.193786389241,0.70882052042277,-5.4839652368848,0.19762186071871,-139.13379184461
1.2025,-0.0011753678125001,198.73492290101,-198.73492280256,6.2236358759288e-08,-1.1934967541968,0.70926074170687,-5.4832469156002,0.19915634802972,-139.11569071495
1.2075,-0.0013557378125001,198.75604003567,-198.75603993731,6.1768303165854e-08,-1.1937210819495,0.7089204429956,-5.4838039302803,0.19765857013073,-139.12972684733
1.2125,-0.0015311290625001,198.7389413272,-198.73894122874,6.2223104426719e-08,-1.1935395663952,0.7091930202666,-5.4833504430165,0.1991139341655,-139.11829960546
1.2175,-0.0016993765625001,198.75472844518,-198.75472834682,6.1812019182651e-08,-1.1936999914569,0.70897092000393,-5.4837700451761,0.19779846138448,-139.12887291987
1.2225,-0.0018583203125001,198.73747574239,-198.73747564394,6.2182986250101e-08,-1.1935355137337,0.70917139108534,-5.4833126033759,0.19898555600032,-139.1173459218
1.2275,-0.0020058303125001,198.75860676724,-198.75860666885,6.1873061366653e-08,-1.1937264252641,0.70896521744053,-5.4838700776007,0.19799379637329,-139.13139371527
1.2325,-0.0021398353125001,198.73193525782,-198.73193515939,6.2132665457343e-08,-1.1934914142246,0.7092049797809,-5.4831697942896,0.1988245294635,-139.11374687256
1.2375,-0.0022583465625001,198.76475885449,-198.76475875608,6.1932900871231e-08,-1.1937804380852,0.70890792200713,-5.4840288331851,0.19818528278794,-139.13539424844
1.2425,-0.0023594815625001,198.72636313999,-198.72636304156,6.2089628081643e-08,-1.1934363560023,0.70928157419755,-5.4830261560566,0.19868680986126,-139.11012677218
1.2475,-0.0024414878125001,198.76857147914,-198.76857138071,6.19750555494e-08,-1.1938263933907,0.70882237663248,-5.4841271088234,0.19832017775808,-139.13787047144
1.2525,-0.0025027665625002,198.72529541726,-198.72529531884,6.2066921152057e-08,-1.193408893676,0.70936408335139,-5.4829988160557,0.19861414768658,-139.10943715123
1.2575,-0.0025418965625002,198.76627745845,-198.76627736001,6.1994361793131e-08,-1.1938042938182,0.70885138723167,-5.4840677210344,0.19838195773802,-139.13637287228
1.2625,-0.0025576528125002,198.73120108145,-198.73120098303,6.2063835747075e-08,-1.1934587269538,0.7093171299084,-5.4831511957598,0.19860427439064,-139.1132756118
1.2675,-0.0025490253125002,198.75459318967,-198.7545930914,5.8979158002727e-08,-1.1936790845138,0.70904920960625,-5.4837647118768,0.18873330560873,-132.14465391692
1.2725,-0.0025152353125002,198.74467696411,-198.74467686641,4.7086674341906e-08,-1.1935608628036,0.70925589268187,-5.4834985277675,0.1506773578941,-104.53108164187
1.2775,-0.0024557515625002,198.74380640998,-198.74380631299,2.6134952604652e-08,-1.1929826089032,0.71155003819336,-5.4834796791552,0.083631848334886,-56.480803258931
1.28,-0.0024166053125002,198.76382927391,-198.76382917712,1.2360815825897e-08,-1.1937648046921,0.70892581280587,-5.4839842415898,0.03955461064287,-24.336284826982
1.2825,-0.0023712734375002,198.72079722707,-198.7207971304,-3.6628521194904e-09,-1.1932440169933,0.70990861135752,-5.4828838862053,-0.011721126782369,11.967838669745
1.2875,-0.0022598534375002,198.77598621825,-198.77598612063,-4.2850718575235e-08,-1.1938896191654,0.70874534719625,-5.4843029800722,-0.13712229944075,103.01308744258
1.2925,-0.0021214409375002,198.71683159752,-198.71683149921,-6.1223047621677e-08,-1.1950441400709,0.70261522128461,-5.4827909344134,-0.19591375238937,138.99707936903
1.2975,-0.0019578821875002,198.77634497509,-198.77634487676,-6.1264621982516e-08,-1.1953565973074,0.70289127592349,-5.4843168264169,-0.19604679034405,139.12885476811
1.3025,-0.0017700084375002,198.71891678022,-198.71891668191,-6.2452309409058e-08,-1.194215664995,0.70598298455077,-5.4828448035343,-0.19984739010899,139.1038608184
1.3075,-0.0015589271875002,198.77251609033,-198.77251599201,-6.1623215566526e-08,-1.19420461746,0.70740033613065,-5.4842179658234,-0.19719428981288,139.14003240649
1.3125,-0.0013260196875002,198.72360847561,-198.72360837727,-6.2620229069778e-08,-1.1935649651442,0.70870686386332,-5.4829658821309,-0.20038473302329,139.10858796508
1.3175,-0.0010729334375002,198.76769643664,-198.76769633831,-6.1701714645022e-08,-1.1938447691947,0.7087153692189,-5.4840936054068,-0.19744548686407,139.13702783736
1.3225,-0.00080157218750015,198.72777003166,-198.72776993331,-6.2587489924817e-08,-1.1934589375054,0.70923845186854,-5.4830733594815,-0.20027996775942,139.11131664474
1.3275,-0.00051407968750014,198.76456068551,-198.76456058717,-6.1804659208277e-08,-1.1937798010608,0.70889439919708,-5.4840127626414,-0.19777490946648,139.13499010722
1.3325,-0.00021283343750013,198.72980834789,-198.72980824953,-6.2494412985295e-08,-1.1934516852561,0.70931992465069,-5.4831258234552,-0.19998212155295,139.11263942723
1.3375,9.9594062499884e-05,198.76338101261,-198.76338091425,-6.193599277704e-08,-1.1937738123444,0.7088878301644,-5.4839822384809,-0.19819517688653,139.13422105948
1.3425,0.00042047156249989,198.73062402631,-198.73062392795,-6.2391263181199e-08,-1.1934484530137,0.70935422010471,-5.4831471901796,-0.19965204217984,139.11317803719
1.3475,0.0007468878124999,198.76227571815,-198.76227561978,-6.2057474673235e-08,-1.193773748518,0.7088595609384,-5.4839537137106,-0.19858391895435,139.13350246969
1.3525,0.0010757865624999,198.73268744916,-198.73268735078,-6.2317555892456e-08,-1.1934549631739,0.70938166992259,-5.4832006807996,-0.19941617885586,139.11452613946
1.3575,0.0014040190624999,198.75869291468,-198.75869281629,-6.2134846210433e-08,-1.1937559953191,0.70883793087297,-5.4838610707395,-0.19883150787339,139.13116803437
1.3625,0.0017283653124999,198.73810605903,-198.73810596063,-6.2298791742425e-08,-1.1934865031652,0.70939544858528,-5.4833406194251,-0.19935613357576,139.11805275569
1.3675,0.0020455615624999,198.75142956287,-198.75142946449,-6.2151705564858e-08,-1.1937098937692,0.70883488955835,-5.4836736232949,-0.19888545780755,139.12644443408
1.3725,0.0023523340625,198.74685440131,-198.74685430289,-6.2338808172887e-08,-1.1935455141305,0.70938528721686,-5.483566501742,-0.19948418615324,139.12374518621
1.3775,0.0026454365625,198.74184695375,-198.74184685537,-6.2114667448402e-08,-1.1936415408219,0.70886065566481,-5.4834259778326,-0.19876693583489,139.12020376178
1.3825,0.0029216778125,198.75635715397,-198.75635705551,-6.2418848740181e-08,-1.1936174109558,0.70934298435338,-5.4838117858977,-0.19974031596858,139.12992655252
1.3875,0.0031779540625,198.73346077572,-198.73346067735,-6.2050974565374e-08,-1.1935734205731,0.70891669913465,-5.4832095405795,-0.1985631186092,139.11474949349
1.3925,0.0034112878125,198.76260957347,-198.76260947499,-6.2503208053029e-08,-1.1936748537132,0.70927478280114,-5.4839733551097,-0.20001026576969,139.13399826854
1.3975,0.0036188615625,198.73018007314,-198.73017997477,-6.1999482099645e-08,-1.1935335511029,0.70899147392523,-5.4831248376802,-0.19839834271886,139.11261495538
1.4025,0.0037980440625001,198.76240016947,-198.76240007097,-6.2551372847551e-08,-1.1936930268129,0.70919700700487,-5.4839682715915,-0.20016439311216,139.13387027823
1.4075,0.0039464203125001,198.73401413399,-198.73401403561,-6.1996622713295e-08,-1.1935399813792,0.70906463007759,-5.4832237149405,-0.19838919268254,139.11510672986
1.4125,0.0040618253125001,198.7552409913,-198.75524089281,-6.2532488983095e-08,-1.1936628982703,0.70913312616288,-5.4837838766834,-0.2001039647459,139.12922357989
1.4175,0.0041423678125001,198.74376450745,-198.74376440905,-6.2062995338909e-08,-1.1935913460023,0.70911042741928,-5.4834749705479,-0.19860158508451,139.12143855215
1.4225,0.0041864540625001,198.74394917118,-198.74394907271,-6.2436933682476e-08,-1.1935944329367,0.70911552671564,-5.4834924162306,-0.19979818778392,139.12187875019
1.4275,0.0041928140625001,198.75534174437,-198.75534164594,-6.2193460533483e-08,-1.1936793540791,0.70905684698906,-5.4837734220107,-0.19901907370715,139.12895971856
1.4325,0.0041605190625001,198.73601304219,-198.73601294433,-5.0869886204949e-08,-1.1934833808999,0.7093529033352,-5.4832856055505,-0.16278363585584,112.7076004356
1.435,0.0041301790625001,198.76336084053,-198.7633607431,-4.0222244716456e-08,-1.1937621388002,0.70892982997921,-5.4839775785622,-0.12871118309266,88.108967402883
1.4375,0.0040904628125001,198.72643429133,-198.72643419435,-2.6037156387472e-08,-1.1934884699112,0.70907924053769,-5.4830323256527,-0.083318900439911,56.012363929581
1.44,0.0040408665625001,198.76281344712,-198.76281335039,-8.9299863866181e-09,-1.1938331325923,0.70862417090032,-5.4839559116542,-0.028575956437178,15.54001610576
1.445,0.0039141090625002,198.73540997824,-198.7354098809,3.6197753641253e-08,-1.1934636630485,0.70941276030058,-5.4832665811112,0.11583281165201,-87.203382330557
1.45,0.0037502478125002,198.75422124023,-198.75422114193,6.0577813605721e-08,-1.1954019038108,0.70213635368494,-5.4837431232937,0.19384900353831,-139.02878970635
1.455,0.0035480090625002,198.74330996333,-198.74330986502,6.1543529855183e-08,-1.1948628430868,0.7040259227279,-5.4834764552667,0.19693929553658,-139.11149330095
1.46,0.0033084915625002,198.74718795945,-198.74718786116,6.1807708275343e-08,-1.1943143259818,0.70630521409409,-5.4835616776554,0.1977846664811,-139.12280333223
1.465,0.0030331753125002,198.74848705515,-198.74848695682,6.1793272611741e-08,-1.1937946664784,0.70843241761209,-5.4836102421274,0.19773847235757,-139.12479405477
1.47,0.0027239128125002,198.74432663403,-198.74432653572,6.2050646549612e-08,-1.1937511928575,0.70848392079161,-5.4834878506465,0.19856206895876,-139.1217591728
1.475,0.0023829215625002,198.74898878711,-198.74898868878,6.1709175990591e-08,-1.1935803403473,0.70930298466047,-5.483623504648,0.19746936316989,-139.12518072424
1.48,0.0020127703125002,198.7458333058,-198.74583320746,6.2187339064329e-08,-1.1937020702757,0.70871927322487,-5.4835267123692,0.19899948500585,-139.12274177554
1.485,0.0016163590625002,198.74610277879,-198.74610268045,6.1633700952235e-08,-1.1935311287258,0.70942574555606,-5.4835494192727,0.19722784304715,-139.12331389457
1.49,0.0011968940625002,198.74926046802,-198.74926036966,6.2270545888209e-08,-1.1937289505375,0.70869978873658,-5.483614748719,0.19926574684227,-139.12496043848
1.495,0.0007578640625002,198.74296816882,-198.74296807047,6.1624009286315e-08,-1.1935010786317,0.70946533525685,-5.4834688086744,0.19719682971621,-139.12128254215
1.5,0.00030295781249504,198.7513642845,-198.75136418611,6.2278198660055e-08,-1.1937496706802,0.70867089217083,-5.4836687327164,0.19929023571218,-139.12632091944
1.505,-0.0001638546875153,198.742386199,-198.74238610064,6.1699301333055e-08,-1.1934914008109,0.7094891610243,-5.4834539230111,0.19743776426578,-139.12090751023
1.51,-0.00063830218752049,198.7502464349,-198.75024633651,6.2202563058428e-08,-1.19374699674,0.70865255850682,-5.4836397035182,0.19904820178697,-139.12558938237
1.515,-0.0011160771875205,198.74501371966,-198.74501362126,6.1854921220527e-08,-1.193503743438,0.7095079306798,-5.4835220627813,0.19793574790569,-139.12262400508
1.52,-0.0015928159375205,198.74661666057,-198.74661656218,6.2056301594504e-08,-1.1937270357923,0.7086381932832,-5.483545494984,0.19858016510241,-139.12321520029
1.525,-0.0020640246875205,198.74889682933,-198.74889673089,6.206071100394e-08,-1.1935194504116,0.70954533558206,-5.4836222950871,0.19859427521261,-139.12515070751
1.53,-0.0025251796875205,198.74330604432,-198.74330594592,6.1891672291158e-08,-1.193701643463,0.7086544186755,-5.4834601514587,0.19805335133171,-139.12106444752
1.535,-0.0029717721875205,198.75084418862,-198.75084409014,6.2261255895492e-08,-1.1935443119792,0.70949688565179,-5.4836732909726,0.19923601886557,-139.12643600213
1.54,-0.0033993496875205,198.74332012463,-198.74332002623,6.1745408063742e-08,-1.193701224377,0.70865628860977,-5.4834603454304,0.19758530580397,-139.12106927719
1.545,-0.0038035584375204,198.74852724433,-198.74852714582,6.2414455088847e-08,-1.1935311209186,0.70949008018295,-5.4836137209453,0.19972625628431,-139.12493490384
1.55,-0.0041801884375204,198.74790984302,-198.74790974461,6.1668487678384e-08,-1.1937304022717,0.70865775710319,-5.4835785256679,0.19733916057083,-139.12404739554
1.555,-0.0045252159375204,198.74207652898,-198.74207643047,6.247659660243e-08,-1.193488257812,0.70949527223197,-5.4834474605105,0.19992510912778,-139.12074509987
1.56,-0.0048348446875204,198.75545887333,-198.75545877488,6.1688458708684e-08,-1.193782692892,0.70864318965674,-5.4837731206002,0.19740306786779,-139.12895119028
1.565,-0.0051055459375204,198.73441374487,-198.73441364636,6.2432131388251e-08,-1.1934325185938,0.70952070667975,-5.4832499382959,0.1997828204424,-139.11576735291
1.57,-0.0053340971875204,198.76213507894,-198.76213498046,6.1804611878627e-08,-1.1938348863044,0.70860638597678,-5.4839450902356,0.19777475801161,-139.13328478036
1.575,-0.0055176184375204,198.72976070438,-198.72976060589,6.2295839959705e-08,-1.1933913665189,0.70956562449187,-5.4831302482115,0.19934668787106,-139.11275080096
1.58,-0.0056536034375204,198.76392528741,-198.76392518891,6.1986324673182e-08,-1.193857968662,0.7085601768986,-5.4839912101272,0.19835623895418,-139.13444673132
1.585,-0.0057399484375204,198.73131102577,-198.73131092729,6.2110580228404e-08,-1.193394210642,0.70959446161436,-5.4831704622876,0.19875385673089,-139.11376336902
1.59,-0.0057749821875204,198.75896305115,-198.75896295264,6.2180708833e-08,-1.1938272566116,0.7085547349348,-5.4838629195329,0.1989782682656,-139.13121207601
1.595,-0.0057574884375203,198.74121838827,-198.74121829011,5.6042036673083e-08,-1.1934812306599,0.70950101686582,-5.4834251090774,0.17933451735387,-125.48234480947
1.6,-0.0056867209375203,198.74928618516,-198.74928608801,3.1263945293938e-08,-1.1937333845185,0.70867276715253,-5.4836055069932,0.1000446249406,-67.404238244763
1.6025,-0.0056305871875203,198.75543601621,-198.75543591942,1.1118755151246e-08,-1.1936299116968,0.70926459838665,-5.4837834555206,0.035580016483988,-22.447903622541
1.6075,-0.0054742659375203,198.73439972254,-198.73439962502,-4.3414953341139e-08,-1.1934397495856,0.70946558561833,-5.4832237390967,-0.13892785069165,105.07978815343
1.6125,-0.0052623671875203,198.7625839251,-198.76258382678,-6.1919266057429e-08,-1.1954892886304,0.70202157472728,-5.4839778858713,-0.19814165138377,139.07922384529
1.6175,-0.0049985934375202,198.7295521904,-198.72955209226,-6.0965360477928e-08,-1.194561918122,0.70485593872914,-5.4831027738432,-0.19508915352937,139.10831512498
1.6225,-0.0046844846875202,198.76371590567,-198.7637158073,-6.2996447378558e-08,-1.1939961002111,0.70802401608827,-5.4840075733327,-0.20158863161138,139.13465881043
1.6275,-0.0043220759375202,198.7320738266,-198.73207372845,-6.1063101502766e-08,-1.1937287249696,0.70825365241549,-5.4831677136983,-0.19540192480885,139.11368579994
1.6325,-0.0039138846875201,198.75798017527,-198.75798007689,-6.3106638128477e-08,-1.1936067430769,0.70943407625164,-5.4838602043562,-0.20194124201113,139.13114627512
1.6375,-0.0034628921875201,198.74019298889,-198.74019289069,-6.1151649964438e-08,-1.1936815758872,0.70865225607552,-5.4833777206619,-0.1956852798862,139.11898695462
1.6425,-0.0029725221875201,198.74852778525,-198.74852768688,-6.2988139157819e-08,-1.1935163529419,0.7095518863054,-5.4836164542584,-0.20156204530502,139.12500411872
1.6475,-0.00244661843752,198.74973842873,-198.74973833048,-6.1381429832303e-08,-1.193737324153,0.70867526417489,-5.4836237212153,-0.19642057546337,139.12518640773
1.6525,-0.00188941468752,198.74001893933,-198.74001884097,-6.2762720272645e-08,-1.1934619077623,0.70954990822275,-5.4833966961175,-0.20084070487246,139.11946612839
1.6575,-0.00130549968752,198.75630301622,-198.75630291792,-6.1675234562885e-08,-1.1937763740471,0.70868786343536,-5.4837925193292,-0.19736075060123,139.12944042903
1.6625,-0.00069977718751994,198.73599183025,-198.7359917319,-6.2525595473894e-08,-1.1934397467376,0.70953484104408,-5.4832929854875,-0.20008190551646,139.11685258372
1.6675,-7.7413437519906e-05,198.75758599619,-198.75758589783,-6.1939313904053e-08,-1.1937807640093,0.70870336535709,-5.4838255805004,-0.19820580449297,139.13027384194
1.6725,0.00055618281248012,198.73723352598,-198.73723342762,-6.2361720732821e-08,-1.1934517531269,0.7095192228349,-5.4833253932584,-0.19955750634503,139.11766929591
1.6775,0.0011953978124802,198.75429660146,-198.75429650307,-6.2094934000722e-08,-1.193761032556,0.70869707551332,-5.483740364466,-0.19870378880231,139.12812661873
1.6825,0.0018345078124802,198.74181594756,-198.74181584917,-6.2327118340299e-08,-1.193468351698,0.70957065871567,-5.4834432235686,-0.19944677868896,139.12063868675
1.6875,0.0024677178124802,198.74922399316,-198.74922389475,-6.2125544230178e-08,-1.1937343847785,0.70867261973277,-5.4836093176078,-0.19880174153657,139.1248243226
1.6925,0.0030891915624802,198.74661057309,-198.74661047467,-6.2416403010654e-08,-1.1934940082241,0.70959192013265,-5.4835671108956,-0.19973248963409,139.12376081176
1.6975,0.0036931203124803,198.74533994068,-198.74533984226,-6.2037423356849e-08,-1.1936908229071,0.70874665231136,-5.483509103053,-0.19851975474192,139.12229889191
1.7025,0.0042737765624803,198.74920367808,-198.74920357961,-6.2599079204754e-08,-1.1935319208511,0.70950827312648,-5.4836351139085,-0.20031705345521,139.12547476409
1.7075,0.0048255653124803,198.74409473337,-198.74409463494,-6.1882775874995e-08,-1.1936889059882,0.70872214497055,-5.4834769284468,-0.19802488279998,139.12148810014
1.7125,0.0053430803124804,198.74933936827,-198.74933926976,-6.2804993277576e-08,-1.1935313427488,0.70951371811123,-5.4836382460419,-0.20097597848824,139.12555387028
1.7175,0.0058211590624804,198.74454816905,-198.74454807062,-6.1739933872416e-08,-1.1936942066213,0.7087123618062,-5.4834883481703,-0.19756778839173,139.12177586338
1.7225,0.0062549328124804,198.7489605296,-198.74896043106,-6.2954404110936e-08,-1.1935264745052,0.70952368227944,-5.4836287369351,-0.20145409315499,139.1253143418
