3.01,0.0002
3.02,0.0004
3.03,0.0006
3.04,0.0008
3.05,0.001
3.06,0.0012
3.07,0.0014
3.08,0.0016
3.09,0.0018
3.1,0.002
3.11,0.0022
3.12,0.0024
3.13,0.0026
3.14,0.0028
3.15,0.003
3.16,0.0032
3.17,0.0034
3.18,0.0036
3.19,0.0038
3.2,0.004
3.21,0.0042
3.22,0.0044
3.23,0.0046
3.24,0.0048
3.25,0.005
3.26,0.0052
3.27,0.0054
3.28,0.0056
3.29,0.0058
3.3,0.006
3.31,0.0062
3.32,0.0064
3.33,0.0066
3.34,0.0068
3.35,0.007
3.36,0.0072
3.37,0.0074
3.38,0.0076
3.39,0.0078
3.4,0.008
3.41,0.0082
3.42,0.0084
3.43,0.0086
3.44,0.0088
3.45,0.009
3.46,0.0092
3.47,0.0094
3.48,0.0096
3.49,0.0098
3.5,0.01
3.51,0.0102
3.52,0.0104
3.53,0.0106
3.54,0.0108
3.55,0.011
3.56,0.0112
3.57,0.0114
3.58,0.0116
3.59,0.0118
3.6,0.012
3.61,0.0122
3.62,0.0124
3.63,0.0126
3.64,0.0128
3.65,0.013
3.66,0.0132
3.67,0.0134
3.68,0.0136
3.69,0.0138
3.7,0.014
3.71,0.0142
3.72,0.0144
3.73,0.0146
3.74,0.0148
3.75,0.015
3.76,0.0152
3.77,0.0154
3.78,0.0156
3.79,0.0158
3.8,0.016
3.81,0.0162
3.82,0.0164
3.83,0.0166
3.84,0.0168
3.85,0.017
3.86,0.0172
3.87,0.0174
3.88,0.0176
3.89,0.0178
3.9,0.018
3.91,0.0182
3.92,0.0184
3.93,0.0186
3.94,0.0188
3.95,0.019
3.96,0.0192
3.97,0.0194
3.98,0.0196
3.99,0.0198
4,0.02
4.01,0.0198
4.02,0.0196
4.03,0.0194
4.04,0.0192
4.05,0.019
4.06,0.0188
4.07,0.0186
4.08,0.0184
4.09,0.0182
4.1,0.018
4.11,0.0178
4.12,0.0176
4.13,0.0174
4.14,0.0172
4.15,0.017
4.16,0.0168
4.17,0.0166
4.18,0.0164
4.19,0.0162
4.2,0.016
4.21,0.0158
4.22,0.0156
4.23,0.0154
4.24,0.0152
4.25,0.015
4.26,0.0148
4.27,0.0146
4.28,0.0144
4.29,0.0142
4.3,0.014
4.31,0.0138
4.32,0.0136
4.33,0.0134
4.34,0.0132
4.35,0.013
4.36,0.0128
4.37,0.0126
4.38,0.0124
4.39,0.0122
4.4,0.012
4.41,0.0118
4.42,0.0116
4.43,0.0114
4.44,0.0112
4.45,0.011
4.46,0.0108
4.47,0.0106
4.48,0.0104
4.49,0.0102
4.5,0.01
4.51,0.0098
4.52,0.0096
4.53,0.0094
4.54,0.0092
4.55,0.009
4.56,0.0088
4.57,0.0086
4.58,0.0084
4.59,0.0082
4.6,0.008
4.61,0.0078
4.62,0.0076
4.63,0.0074
4.64,0.0072
4.65,0.007
4.66,0.0068
4.67,0.0066
4.68,0.0064
4.69,0.0062
4.7,0.006
4.71,0.0058
4.72,0.0056
4.73,0.0054
4.74,0.0052
4.75,0.005
4.76,0.0048
4.77,0.0046
4.78,0.0044
